IP,id,srcportb1024,type,srccnt,dstcnt
10.52.239.185,23619,0,1,0,1
10.52.239.173,23620,0,1,0,1
10.52.239.169,23621,0,1,0,1
10.52.238.57,23622,0,1,0,1
10.52.238.35,23623,0,1,0,1
10.52.238.237,23624,0,1,0,1
10.52.238.189,23625,0,1,0,1
10.52.238.186,23626,0,1,0,1
10.52.238.185,23627,0,1,0,38
10.52.238.184,23628,0,1,0,6
10.52.238.183,23629,0,1,0,4
10.52.238.182,23630,0,1,0,1
10.52.238.180,23631,0,1,0,1
10.52.238.179,23632,0,1,0,15
10.52.238.178,23633,0,1,0,9
10.52.238.176,23634,0,1,0,2
10.52.238.174,23635,0,1,0,8
10.52.238.173,23636,0,1,0,7
10.52.238.172,23637,0,1,0,8
10.52.238.169,23638,0,1,0,2
10.52.238.164,23639,0,1,0,1
10.52.238.147,23640,0,1,0,1
10.52.238.141,23641,0,1,0,1
10.52.238.140,23642,0,1,0,1
10.52.238.132,23643,0,2,1,0
10.52.237.9,23644,0,1,0,1
10.52.237.57,23645,0,1,0,2
10.52.237.55,23646,0,1,0,1
10.52.237.51,23647,0,1,0,1
10.52.237.238,23648,0,1,0,1
10.52.237.189,23649,0,1,0,1
10.52.237.185,23650,0,1,0,28
10.52.237.184,23651,0,1,0,6
10.52.237.183,23652,0,1,0,8
10.52.237.180,23653,0,1,0,2
10.52.237.179,23654,0,1,0,14
10.52.237.178,23655,0,1,0,11
10.52.237.176,23656,0,1,0,5
10.52.237.175,23657,0,1,0,1
10.52.237.174,23658,0,1,0,9
10.52.237.173,23659,0,1,0,9
10.52.237.172,23660,0,1,0,5
10.52.237.163,23661,0,1,0,1
10.52.237.153,23662,0,1,0,1
10.52.236.97,23663,0,1,0,1
10.52.236.81,23664,0,1,0,18
10.52.236.77,23665,0,1,0,15
10.52.236.63,23666,0,1,0,41
10.52.236.57,23667,0,1,0,39
10.52.236.56,23668,0,3,1,4
10.52.236.55,23669,0,1,0,9
10.52.236.52,23670,0,1,0,1
10.52.236.51,23671,0,1,0,21
10.52.236.50,23672,0,1,0,16
10.52.236.48,23673,0,1,0,3
10.52.236.47,23674,0,1,0,2
10.52.236.46,23675,0,1,0,14
10.52.236.45,23676,0,1,0,11
10.52.236.44,23677,0,1,0,3
10.52.236.40,23678,0,1,0,43
10.52.236.39,23679,0,1,0,1
10.52.236.38,23680,0,1,0,1
10.52.236.34,23681,0,1,0,1
10.52.236.32,23682,0,1,0,1
10.52.236.24,23683,0,1,0,1
10.52.236.238,23684,0,1,0,7
10.52.236.237,23685,0,1,0,12
10.52.236.236,23686,0,1,0,4
10.52.236.219,23687,0,1,0,2
10.52.236.217,23688,0,1,0,1
10.52.236.211,23689,0,1,0,1
10.52.236.210,23690,0,1,0,1
10.52.236.208,23691,0,1,0,1
10.52.236.20,23692,0,1,0,1
10.52.236.191,23693,0,1,0,12
10.52.236.189,23694,0,1,0,40
10.52.236.188,23695,0,1,0,11
10.52.236.187,23696,0,1,0,24
10.52.236.186,23697,0,1,0,13
10.52.236.185,23698,2,1,0,3469
10.52.236.184,23699,0,1,0,2015
10.52.236.183,23700,0,1,0,1817
10.52.236.182,23701,0,1,0,10
10.52.236.181,23702,0,1,0,588
10.52.236.180,23703,0,1,0,1354
10.52.236.18,23704,0,1,0,1
10.52.236.179,23705,1,1,0,4722
10.52.236.178,23706,0,1,0,2576
10.52.236.177,23707,0,1,0,40
10.52.236.176,23708,0,1,0,1982
10.52.236.175,23709,0,1,0,808
10.52.236.174,23710,0,1,0,3384
10.52.236.173,23711,0,1,0,3459
10.52.236.172,23712,1,1,0,1780
10.52.236.171,23713,0,1,0,1
10.52.236.170,23714,0,1,0,13
10.52.236.169,23715,0,1,0,40
10.52.236.168,23716,0,1,0,4
10.52.236.167,23717,0,1,0,8
10.52.236.166,23718,0,1,0,12
10.52.236.165,23719,0,1,0,13
10.52.236.164,23720,0,1,0,10
10.52.236.163,23721,0,1,0,13
10.52.236.162,23722,0,1,0,11
10.52.236.161,23723,0,1,0,16
10.52.236.160,23724,0,1,0,1247
10.52.236.158,23725,0,1,0,1
10.52.236.156,23726,0,1,0,537
10.52.236.155,23727,0,1,0,1
10.52.236.154,23728,0,1,0,2
10.52.236.153,23729,0,1,0,37
10.52.236.152,23730,0,1,0,1036
10.52.236.151,23731,0,1,0,6
10.52.236.148,23732,0,1,0,1
10.52.236.147,23733,0,1,0,14
10.52.236.146,23734,0,1,0,4
10.52.236.144,23735,0,1,0,2
10.52.236.143,23736,0,1,0,2
10.52.236.142,23737,0,1,0,12
10.52.236.141,23738,0,1,0,8
10.52.236.140,23739,0,1,0,7
10.52.236.14,23740,0,1,0,1
10.52.236.137,23741,0,1,0,1
10.52.236.136,23742,0,1,0,3
10.52.236.13,23743,0,1,0,43
10.52.236.114,23744,0,1,0,2
10.52.236.109,23745,0,1,0,1
10.52.236.105,23746,0,1,0,1
10.52.235.89,23747,0,1,0,2
10.52.235.88,23748,0,1,0,1
10.52.235.87,23749,0,1,0,1
10.52.235.8,23750,0,1,0,3
10.52.235.60,23751,0,1,0,15
10.52.235.57,23752,0,1,0,1
10.52.235.56,23753,0,1,0,3
10.52.235.3,23754,0,1,0,4
10.52.235.28,23755,0,1,0,6
10.52.235.26,23756,0,1,0,7
10.52.235.253,23757,0,1,0,2
10.52.235.25,23758,0,1,0,119
10.52.235.24,23759,1,1,0,1866
10.52.235.23,23760,0,1,0,117
10.52.235.221,23761,0,1,0,821
10.52.235.219,23762,0,1,0,12
10.52.235.218,23763,0,1,0,34
10.52.235.217,23764,0,1,0,1283
10.52.235.216,23765,0,1,0,36
10.52.235.215,23766,0,1,0,1007
10.52.235.213,23767,0,1,0,78
10.52.235.212,23768,0,1,0,105
10.52.235.211,23769,0,1,0,530
10.52.235.210,23770,0,1,0,249
10.52.235.209,23771,0,1,0,96
10.52.235.208,23772,0,1,0,56
10.52.235.207,23773,0,1,0,2
10.52.235.206,23774,0,1,0,93
10.52.235.203,23775,0,1,0,32
10.52.235.202,23776,0,1,0,28
10.52.235.201,23777,0,1,0,2
10.52.235.200,23778,0,1,0,14
10.52.235.199,23779,0,1,0,28
10.52.235.198,23780,0,1,0,61
10.52.235.197,23781,0,1,0,32
10.52.235.196,23782,0,1,0,247
10.52.235.195,23783,0,1,0,14
10.52.235.194,23784,0,1,0,56
10.52.235.16,23785,0,1,0,4
10.52.235.152,23786,0,1,0,4
10.52.235.151,23787,0,1,0,1
10.52.234.70,23788,0,1,0,2
10.52.234.38,23789,0,1,0,34
10.52.234.37,23790,0,1,0,136
10.52.234.36,23791,0,1,0,159
10.52.234.34,23792,0,1,0,526
10.52.234.33,23793,0,1,0,208
10.52.234.32,23794,0,1,0,238
10.52.234.31,23795,0,1,0,14
10.52.234.24,23796,0,1,0,1
10.52.234.233,23797,0,1,0,1
10.52.234.221,23798,0,1,0,1
10.52.234.217,23799,0,1,0,1
10.52.234.214,23800,0,1,0,1
10.52.234.21,23801,0,2,1,0
10.52.234.206,23802,0,1,0,1
10.52.234.201,23803,0,1,0,883
10.52.234.200,23804,0,1,0,516
10.52.234.198,23805,0,1,0,917
10.52.234.178,23806,0,1,0,1
10.52.234.137,23807,0,1,0,2
10.52.233.32,23808,0,1,0,1
10.52.233.24,23809,0,1,0,6
10.52.233.185,23810,0,1,0,1
10.52.233.180,23811,0,1,0,1
10.52.233.179,23812,0,1,0,1
10.52.232.57,23813,0,1,0,1
10.52.232.217,23814,0,1,0,1
10.52.232.198,23815,0,1,0,2
10.52.232.185,23816,0,1,0,52
10.52.232.184,23817,0,1,0,5
10.52.232.183,23818,0,1,0,13
10.52.232.180,23819,0,1,0,3
10.52.232.179,23820,0,1,0,22
10.52.232.178,23821,0,1,0,5
10.52.232.176,23822,0,1,0,3
10.52.232.174,23823,0,1,0,8
10.52.232.173,23824,0,1,0,6
10.52.232.172,23825,0,1,0,3
10.52.232.170,23826,0,1,0,1
10.52.232.162,23827,0,1,0,1
10.52.232.146,23828,0,1,0,1
10.52.232.142,23829,0,1,0,1
10.52.230.185,23830,0,1,0,1
10.52.230.179,23831,0,1,0,1
10.52.229.183,23832,0,1,0,1
10.52.229.173,23833,0,1,0,1
10.52.228.185,23834,0,1,0,36
10.52.228.184,23835,0,1,0,7
10.52.228.183,23836,0,1,0,14
10.52.228.182,23837,0,1,0,1
10.52.228.180,23838,0,1,0,3
10.52.228.179,23839,0,1,0,20
10.52.228.178,23840,0,1,0,11
10.52.228.177,23841,0,1,0,1
10.52.228.176,23842,0,1,0,9
10.52.228.175,23843,0,1,0,1
10.52.228.174,23844,0,1,0,13
10.52.228.173,23845,0,1,0,8
10.52.228.172,23846,0,1,0,9
10.52.228.152,23847,0,1,0,2
10.52.228.147,23848,0,1,0,1
10.52.228.131,23849,0,1,0,1
10.52.227.24,23850,0,1,0,4
10.52.227.215,23851,0,1,0,1
10.52.226.201,23852,0,1,0,1
10.52.224.35,23853,0,1,0,1
10.52.224.185,23854,0,1,0,1
10.52.224.18,23855,0,1,0,1
10.52.224.179,23856,0,1,0,1
10.52.224.174,23857,0,1,0,1
10.52.223.2,23858,0,2,4,0
10.52.222.132,23859,0,2,7,0
10.52.220.189,23860,0,2,1,0
10.52.220.185,23861,0,1,0,2
10.52.220.174,23862,0,2,1,0
10.52.219.99,23863,0,2,236,0
10.52.218.64,23864,0,2,7,0
10.52.218.174,23865,0,2,87,0
10.52.218.169,23866,0,2,71,0
10.52.218.159,23867,0,2,143,0
10.52.218.158,23868,0,2,78,0
10.52.218.155,23869,0,2,25,0
10.52.218.152,23870,0,2,125,0
10.52.218.151,23871,0,2,189,0
10.52.217.93,23872,2,1,0,2
10.52.217.253,23873,1,1,0,1
10.52.217.223,23874,0,2,1,0
10.52.217.221,23875,8,3,6,8
10.52.216.221,23876,0,3,15,1
10.52.212.2,23877,0,2,41,0
10.52.212.131,23878,0,2,1,0
10.52.212.11,23879,0,2,82,0
10.52.208.9,23880,0,1,0,1
10.52.208.7,23881,0,1,0,1
10.52.208.6,23882,0,1,0,1
10.52.208.35,23883,0,2,3,0
10.52.208.34,23884,0,2,1,0
10.52.208.25,23885,0,1,0,1
10.52.208.207,23886,0,2,1,0
10.52.208.10,23887,0,1,0,1
10.52.207.132,23888,0,2,6,0
10.52.206.60,23889,0,2,1,0
10.52.206.4,23890,0,2,6,0
10.52.206.212,23891,0,2,1,0
10.52.206.196,23892,0,2,6,0
10.52.206.185,23893,0,1,0,1
10.52.206.178,23894,0,1,0,1
10.52.206.174,23895,0,2,1,0
10.52.206.164,23896,0,2,14,0
10.52.206.148,23897,0,2,8,0
10.52.206.140,23898,0,2,10,0
10.52.206.134,23899,0,2,1,0
10.52.206.133,23900,0,2,35,0
10.52.206.132,23901,0,2,3640,0
10.52.206.128,23902,0,2,2,0
10.52.205.166,23903,0,2,2,0
10.52.204.57,23904,0,1,0,1
10.52.204.45,23905,0,1,0,1
10.52.204.244,23906,0,2,1,0
10.52.204.243,23907,0,2,2,0
10.52.204.230,23908,0,2,2,0
10.52.204.228,23909,0,2,2,0
10.52.204.206,23910,0,1,0,1
10.52.204.189,23911,0,3,5905,1
10.52.204.186,23912,0,2,3,0
10.52.204.185,23913,0,1,0,52
10.52.204.184,23914,0,3,4,4
10.52.204.182,23915,0,2,2,0
10.52.204.181,23916,0,2,2,0
10.52.204.180,23917,0,1,0,2
10.52.204.179,23918,0,1,0,1
10.52.204.178,23919,0,1,0,14
10.52.204.176,23920,0,3,4,6
10.52.204.174,23921,0,3,6624,9
10.52.204.173,23922,0,1,0,11
10.52.204.172,23923,0,1,0,8
10.52.204.170,23924,0,2,1,0
10.52.204.167,23925,0,2,5,0
10.52.204.165,23926,0,2,3,0
10.52.204.157,23927,0,2,1,0
10.52.204.152,23928,0,1,0,2
10.52.204.142,23929,0,3,1,2
10.52.204.135,23930,0,2,4,0
10.52.204.132,23931,0,2,5,0
10.52.204.119,23932,0,2,1,0
10.52.203.3,23933,0,2,1,0
10.52.203.24,23934,0,1,0,3
10.52.203.217,23935,0,1,0,1
10.52.202.3,23936,0,2,17,0
10.52.202.21,23937,0,2,2,0
10.52.202.198,23938,0,1,0,3
10.52.202.132,23939,0,2,13,0
10.52.201.250,23940,0,2,4,0
10.52.201.221,23941,1,1,0,1
10.52.201.217,23942,0,1,0,1
10.52.201.214,23943,0,2,61,0
10.52.201.213,23944,0,2,65,0
10.52.200.189,23945,0,2,1,0
10.52.200.185,23946,0,1,0,1
10.52.199.5,23947,0,2,1,0
10.52.199.3,23948,0,2,1,0
10.52.199.1,23949,0,2,1,0
10.52.198.132,23950,0,2,4,0
10.52.197.4,23951,0,2,3,0
10.52.192.207,23952,0,2,1,0
10.52.192.206,23953,0,2,1,0
10.52.192.149,23954,0,2,2,0
10.52.192.11,23955,0,2,3,0
10.52.191.163,23956,0,2,8,0
10.52.189.201,23957,0,2,1,0
10.52.189.170,23958,0,2,1,0
10.52.189.169,23959,0,2,1,0
10.52.189.154,23960,0,2,1,0
10.52.189.153,23961,0,2,1,0
10.52.189.138,23962,0,2,6780,0
10.52.189.137,23963,0,2,6033,0
10.52.189.131,23964,0,2,1,0
10.52.188.50,23965,0,2,6,0
10.52.188.174,23966,0,1,0,1
10.52.187.245,23967,0,2,2,0
10.52.187.117,23968,0,2,36,0
10.52.185.138,23969,0,2,2,0
10.52.184.207,23970,0,2,1,0
10.52.183.60,23971,0,2,9,0
10.52.183.59,23972,0,2,2,0
10.52.183.161,23973,0,2,3,0
10.52.183.156,23974,0,2,3,0
10.52.183.120,23975,0,2,3,0
10.52.183.12,23976,0,2,66,0
10.52.183.11,23977,0,2,26,0
10.52.183.10,23978,0,2,4,0
10.52.182.7,23979,0,2,1,0
10.52.181.27,23980,0,2,1,0
10.52.181.138,23981,0,2,1,0
10.52.181.137,23982,0,2,1,0
10.52.179.62,23983,0,2,388,0
10.52.179.59,23984,0,2,377,0
10.52.179.51,23985,0,2,1,0
10.52.179.43,23986,0,2,1,0
10.52.179.243,23987,0,2,1,0
10.52.179.242,23988,0,2,219,0
10.52.179.187,23989,0,2,1,0
10.52.178.8,23990,0,2,6521,0
10.52.178.72,23991,0,2,1,0
10.52.178.7,23992,0,2,5865,0
10.52.178.40,23993,0,2,2,0
10.52.178.250,23994,0,2,1,0
10.52.178.136,23995,0,2,1,0
10.52.178.135,23996,0,2,1,0
10.52.178.115,23997,0,2,16,0
10.52.176.8,23998,0,2,1,0
10.52.176.7,23999,0,3,2,2
10.52.176.4,24000,0,2,1,0
10.52.176.35,24001,0,1,0,1
10.52.176.3,24002,0,3,2679,1
10.52.176.251,24003,0,2,1,0
10.52.176.250,24004,0,2,6366,0
10.52.176.248,24005,0,2,1,0
10.52.176.247,24006,0,2,70,0
10.52.176.246,24007,0,2,1,0
10.52.176.239,24008,0,2,260,0
10.52.176.238,24009,0,2,1253,0
10.52.176.230,24010,0,2,1,0
10.52.176.207,24011,0,2,1,0
10.52.176.2,24012,0,2,74,0
10.52.176.146,24013,0,2,1,0
10.52.176.120,24014,0,2,46,0
10.52.175.81,24015,0,2,1,0
10.52.175.245,24016,0,2,1,0
10.52.174.3,24017,0,2,1,0
10.52.174.178,24018,0,1,0,1
10.52.174.172,24019,0,1,0,1
10.52.173.172,24020,0,1,0,1
10.52.172.74,24021,0,2,1,0
10.52.172.44,24022,0,1,0,1
10.52.172.241,24023,0,2,1,0
10.52.172.230,24024,0,2,2,0
10.52.172.229,24025,0,2,2,0
10.52.172.228,24026,0,2,2,0
10.52.172.227,24027,0,2,2,0
10.52.172.226,24028,0,2,2,0
10.52.172.217,24029,0,1,0,1
10.52.172.215,24030,0,2,1,0
10.52.172.211,24031,0,2,1,0
10.52.172.187,24032,0,1,0,1
10.52.172.185,24033,0,1,0,48
10.52.172.184,24034,0,1,0,1
10.52.172.180,24035,0,1,0,3
10.52.172.179,24036,0,1,0,1
10.52.172.178,24037,0,1,0,12
10.52.172.176,24038,0,1,0,3
10.52.172.174,24039,0,1,0,14
10.52.172.173,24040,0,1,0,10
10.52.172.172,24041,0,1,0,6
10.52.172.152,24042,0,1,0,1
10.52.171.98,24043,0,2,1,0
10.52.171.89,24044,0,2,2,0
10.52.171.85,24045,0,2,1,0
10.52.171.83,24046,0,2,2,0
10.52.171.81,24047,0,2,496,0
10.52.171.76,24048,0,2,1,0
10.52.171.53,24049,0,2,1,0
10.52.171.38,24050,0,2,4,0
10.52.171.245,24051,0,2,1332,0
10.52.171.24,24052,0,1,0,6
10.52.171.229,24053,0,2,1,0
10.52.171.221,24054,0,1,0,1
10.52.171.22,24055,0,2,14,0
10.52.171.217,24056,0,1,0,3
10.52.171.213,24057,0,2,1,0
10.52.171.209,24058,0,2,2,0
10.52.171.176,24059,0,2,33,0
10.52.171.17,24060,0,2,1,0
10.52.171.117,24061,0,2,4,0
10.52.171.10,24062,0,2,1,0
10.52.170.5,24063,0,2,1,0
10.52.170.3,24064,0,2,23,0
10.52.170.245,24065,0,2,1,0
10.52.170.21,24066,0,2,2,0
10.52.170.201,24067,0,1,0,1
10.52.170.198,24068,0,1,0,4
10.52.170.191,24069,0,2,1,0
10.52.17.4,24070,0,1,0,1
10.52.169.245,24071,0,2,3,0
10.52.169.228,24072,0,2,73,0
10.52.169.227,24073,0,2,64,0
10.52.169.210,24074,0,2,6,0
10.52.169.205,24075,0,2,1,0
10.52.169.201,24076,0,2,1,0
10.52.169.200,24077,0,2,693,0
10.52.169.195,24078,0,2,1,0
10.52.169.190,24079,0,2,2287,0
10.52.169.141,24080,0,2,1113,0
10.52.169.135,24081,0,2,2,0
10.52.168.246,24082,0,1,0,1
10.52.168.210,24083,0,2,1,0
10.52.168.185,24084,0,1,0,1
10.52.168.184,24085,0,1,0,1
10.52.164.73,24086,0,2,1,0
10.52.164.240,24087,0,2,1,0
10.52.164.178,24088,0,1,0,1
10.52.164.173,24089,0,1,0,1
10.52.163.59,24090,0,2,1,0
10.52.163.245,24091,0,2,2,0
10.52.160.248,24092,2,1,0,2
10.52.160.247,24093,1,1,0,1
10.52.160.246,24094,0,1,0,8
10.52.160.242,24095,0,1,0,1
10.52.160.238,24096,0,2,1,0
10.52.160.207,24097,0,2,3,0
10.52.160.206,24098,0,2,6,0
10.52.160.154,24099,0,1,0,1
10.52.160.152,24100,0,1,0,1
10.52.160.151,24101,0,1,0,4
10.52.160.14,24102,0,2,1,0
10.52.160.137,24103,0,1,0,1
10.52.159.69,24104,0,2,0,0
10.52.159.169,24105,0,2,1,0
10.52.159.154,24106,0,2,2,0
10.52.159.143,24107,0,2,2,0
10.52.159.139,24108,0,2,1,0
10.52.159.135,24109,0,2,1,0
10.52.158.36,24110,0,2,3,0
10.52.158.3,24111,0,2,1,0
10.52.158.21,24112,0,2,1,0
10.52.158.11,24113,0,2,1,0
10.52.157.43,24114,0,2,1,0
10.52.157.36,24115,0,2,1,0
10.52.157.2,24116,0,2,2,0
10.52.157.176,24117,0,2,9,0
10.52.157.138,24118,0,2,1,0
10.52.157.137,24119,0,2,2,0
10.52.156.75,24120,0,2,3,0
10.52.156.74,24121,0,2,3,0
10.52.156.44,24122,0,2,1,0
10.52.156.36,24123,0,2,6790,0
10.52.156.35,24124,0,2,6152,0
10.52.156.3,24125,0,2,1,0
10.52.156.231,24126,0,2,1,0
10.52.156.230,24127,0,2,2,0
10.52.156.229,24128,0,2,2,0
10.52.156.227,24129,0,2,1,0
10.52.156.226,24130,0,2,1,0
10.52.156.164,24131,0,2,2,0
10.52.156.105,24132,0,2,30,0
10.52.156.103,24133,0,2,1,0
10.52.155.3,24134,0,2,1,0
10.52.154.3,24135,0,2,63,0
10.52.154.244,24136,0,2,1,0
10.52.154.21,24137,0,2,5,0
10.52.154.20,24138,0,2,2,0
10.52.154.193,24139,0,2,2,0
10.52.154.191,24140,0,2,2,0
10.52.154.11,24141,0,2,1,0
10.52.153.223,24142,0,2,1,0
10.52.153.182,24143,0,2,1,0
10.52.152.74,24144,0,2,1,0
10.52.152.21,24145,0,2,1,0
10.52.151.165,24146,0,2,1,0
10.52.151.161,24147,0,2,3,0
10.52.151.143,24148,0,2,2,0
10.52.151.133,24149,0,2,4,0
10.52.151.132,24150,0,2,4,0
10.52.151.131,24151,0,2,3,0
10.52.151.130,24152,0,2,3,0
10.52.151.129,24153,0,2,4,0
10.52.150.242,24154,0,2,1,0
10.52.150.195,24155,0,2,2,0
10.52.150.110,24156,0,2,1,0
10.52.150.103,24157,0,2,1,0
10.52.149.218,24158,0,2,28,0
10.52.149.131,24159,0,2,1,0
10.52.149.110,24160,0,2,1,0
10.52.149.103,24161,0,2,1,0
10.52.148.78,24162,0,2,1,0
10.52.148.71,24163,0,2,2,0
10.52.148.35,24164,0,2,1,0
10.52.148.231,24165,0,2,2,0
10.52.148.211,24166,0,2,1,0
10.52.148.185,24167,0,2,1,0
10.52.148.131,24168,0,2,6085,0
10.52.148.129,24169,0,2,1,0
10.52.148.111,24170,0,2,78,0
10.52.148.110,24171,0,2,6808,0
10.52.148.103,24172,0,2,6086,0
10.52.148.102,24173,0,2,1,0
10.52.147.59,24174,0,2,1,0
10.52.147.253,24175,0,2,33,0
10.52.145.219,24176,0,2,1,0
10.52.145.208,24177,0,2,0,0
10.52.145.185,24178,0,2,1,0
10.52.144.207,24179,0,2,1,0
10.52.144.206,24180,0,2,3,0
10.52.144.18,24181,0,1,0,1
10.52.144.110,24182,0,2,2,0
10.52.144.103,24183,0,2,1,0
10.52.143.246,24184,0,2,3,0
10.52.143.18,24185,0,2,3,0
10.52.143.16,24186,0,2,3,0
10.52.142.75,24187,0,2,1,0
10.52.142.74,24188,0,2,4,0
10.52.142.35,24189,0,2,2,0
10.52.142.3,24190,0,2,79,0
10.52.142.244,24191,0,2,4,0
10.52.142.243,24192,0,2,1,0
10.52.142.240,24193,0,2,1,0
10.52.142.231,24194,0,2,2,0
10.52.142.229,24195,0,2,2,0
10.52.142.228,24196,0,2,2,0
10.52.142.226,24197,0,2,1,0
10.52.142.212,24198,0,2,1,0
10.52.142.21,24199,0,2,9,0
10.52.142.20,24200,0,2,1,0
10.52.142.193,24201,0,2,3,0
10.52.142.191,24202,0,2,3,0
10.52.142.132,24203,0,2,2,0
10.52.142.131,24204,0,2,3,0
10.52.141.75,24205,0,2,1,0
10.52.141.74,24206,0,2,1,0
10.52.141.244,24207,0,2,2,0
10.52.141.231,24208,0,2,2,0
10.52.141.226,24209,0,2,1,0
10.52.141.213,24210,0,2,1,0
10.52.141.212,24211,0,2,1,0
10.52.141.208,24212,0,2,3,0
10.52.141.125,24213,0,2,86,0
10.52.141.118,24214,0,2,1,0
10.52.141.113,24215,0,2,75,0
10.52.141.111,24216,0,2,33,0
10.52.141.106,24217,0,2,1,0
10.52.140.99,24218,0,2,3,0
10.52.140.98,24219,0,2,5,0
10.52.140.91,24220,0,2,39,0
10.52.140.90,24221,0,2,5,0
10.52.140.85,24222,0,2,1,0
10.52.140.82,24223,0,2,2,0
10.52.140.76,24224,0,2,127,0
10.52.140.75,24225,0,2,14169,0
10.52.140.74,24226,0,2,27162,0
10.52.140.72,24227,0,2,4,0
10.52.140.70,24228,0,2,1,0
10.52.140.68,24229,0,2,1,0
10.52.140.67,24230,0,2,2,0
10.52.140.66,24231,0,2,3,0
10.52.140.5,24232,0,2,9,0
10.52.140.45,24233,0,2,97,0
10.52.140.37,24234,0,2,4,0
10.52.140.36,24235,0,2,1,0
10.52.140.33,24236,0,2,23,0
10.52.140.3,24237,0,2,1,0
10.52.140.255,24238,0,2,1,0
10.52.140.247,24239,0,2,152,0
10.52.140.246,24240,0,2,7,0
10.52.140.245,24241,0,2,4,0
10.52.140.244,24242,0,2,15085,0
10.52.140.243,24243,0,2,15460,0
10.52.140.242,24244,0,2,6,0
10.52.140.241,24245,0,2,1,0
10.52.140.240,24246,0,2,6854,0
10.52.140.239,24247,0,2,6115,0
10.52.140.238,24248,0,2,2,0
10.52.140.237,24249,0,2,1,0
10.52.140.236,24250,0,2,3,0
10.52.140.235,24251,0,2,3,0
10.52.140.231,24252,0,2,15945,0
10.52.140.230,24253,0,2,15206,0
10.52.140.229,24254,0,2,15882,0
10.52.140.228,24255,0,2,16095,0
10.52.140.227,24256,0,2,16234,0
10.52.140.226,24257,0,2,17164,0
10.52.140.225,24258,0,2,3,0
10.52.140.224,24259,0,2,2,0
10.52.140.221,24260,0,2,2,0
10.52.140.219,24261,0,2,1,0
10.52.140.218,24262,0,2,3,0
10.52.140.217,24263,0,2,92,0
10.52.140.213,24264,0,2,6088,0
10.52.140.212,24265,0,2,6776,0
10.52.140.211,24266,0,2,7835,0
10.52.140.210,24267,0,2,11636,0
10.52.140.21,24268,0,2,1,0
10.52.140.203,24269,0,2,1,0
10.52.140.202,24270,0,2,4,0
10.52.140.199,24271,0,2,1,0
10.52.140.197,24272,0,2,7,0
10.52.140.196,24273,0,2,2,0
10.52.140.195,24274,0,2,1,0
10.52.140.194,24275,0,2,2,0
10.52.140.19,24276,0,2,33,0
10.52.140.185,24277,0,1,0,1
10.52.140.180,24278,0,2,2,0
10.52.140.179,24279,0,2,3,0
10.52.140.178,24280,0,2,1,0
10.52.140.170,24281,0,2,1,0
10.52.140.167,24282,0,2,2,0
10.52.140.166,24283,0,2,1,0
10.52.140.165,24284,0,2,1,0
10.52.140.164,24285,0,2,3,0
10.52.140.163,24286,0,2,1,0
10.52.140.162,24287,0,2,5,0
10.52.140.160,24288,0,2,1,0
10.52.140.149,24289,0,2,1,0
10.52.140.148,24290,0,2,1,0
10.52.140.13,24291,4,3,671,4
10.52.140.116,24292,0,2,2,0
10.52.140.115,24293,0,2,1,0
10.52.140.11,24294,0,2,149,0
10.52.140.108,24295,0,2,1,0
10.52.140.107,24296,0,2,252,0
10.52.140.106,24297,0,2,3,0
10.52.140.103,24298,0,2,4,0
10.52.140.102,24299,0,2,1,0
10.52.140.101,24300,0,2,5,0
10.52.140.100,24301,0,2,1963,0
10.52.140.10,24302,0,2,3,0
10.52.139.81,24303,0,2,3,0
10.52.139.3,24304,0,2,53,0
10.52.139.245,24305,0,2,1,0
10.52.139.244,24306,0,2,1,0
10.52.139.21,24307,0,2,5,0
10.52.139.191,24308,0,2,4,0
10.52.139.131,24309,0,2,1,0
10.52.139.1,24310,0,2,134,0
10.52.138.97,24311,0,2,1,0
10.52.138.93,24312,0,2,1,0
10.52.138.85,24313,0,2,5,0
10.52.138.84,24314,0,2,1,0
10.52.138.83,24315,0,2,1,0
10.52.138.7,24316,0,2,16,0
10.52.138.67,24317,0,2,68,0
10.52.138.65,24318,0,2,3,0
10.52.138.55,24319,0,2,1,0
10.52.138.53,24320,0,2,8,0
10.52.138.52,24321,0,2,1,0
10.52.138.51,24322,0,2,2,0
10.52.138.50,24323,0,2,1,0
10.52.138.5,24324,0,2,2,0
10.52.138.43,24325,0,2,1,0
10.52.138.35,24326,0,2,62,0
10.52.138.34,24327,0,2,12,0
10.52.138.31,24328,0,2,1,0
10.52.138.3,24329,0,2,12955,0
10.52.138.29,24330,0,2,4,0
10.52.138.27,24331,0,2,38,0
10.52.138.255,24332,0,2,1,0
10.52.138.251,24333,0,2,1,0
10.52.138.245,24334,0,2,1,0
10.52.138.244,24335,0,2,292,0
10.52.138.243,24336,0,2,4,0
10.52.138.241,24337,0,2,1,0
10.52.138.240,24338,0,2,1,0
10.52.138.228,24339,0,2,1,0
10.52.138.21,24340,0,2,2226,0
10.52.138.209,24341,0,2,2,0
10.52.138.201,24342,0,2,1,0
10.52.138.20,24343,0,2,239,0
10.52.138.2,24344,0,2,16,0
10.52.138.195,24345,0,2,2,0
10.52.138.193,24346,0,2,12280,0
10.52.138.191,24347,0,2,13984,0
10.52.138.19,24348,0,2,193,0
10.52.138.175,24349,0,2,3,0
10.52.138.17,24350,0,2,3,0
