""SRCPORT"",""DSTPORT"",""VPI1"",""VCI1"",""DSTID"",""SRCID"",""COMBID""
42397,445,0,159,29659,24254,429
42397,445,0,159,30111,24242,234
42399,445,0,159,30111,24253,431
42402,389,0,3495,29659,24252,360
42403,445,0,153,29659,24253,423
42403,445,0,159,29659,24252,360
42404,445,0,159,30112,24242,221
42406,88,0,3495,29659,24252,360
42406,445,0,159,30111,24242,234
42407,445,0,3495,29659,24252,360
42410,53,0,1174,28366,18219,153
42411,53,0,1174,28366,18219,153
42411,88,0,3495,29659,24252,360
42411,445,0,153,30112,24253,424
42415,445,0,1696,30112,24252,361
42418,389,0,1174,28366,18219,153
42419,445,0,1174,28366,18219,153
42420,445,0,159,29659,24253,423
42421,389,0,3495,30111,24255,294
42422,445,0,3495,30111,24255,294
42423,445,0,159,30112,24252,361
42425,445,0,1696,30111,24252,359
42428,389,0,3495,30112,24252,361
42428,445,0,159,30112,24253,424
42430,445,0,159,30111,24253,431
42432,88,0,3495,30112,24252,361
42433,445,0,159,30111,24252,359
42433,445,0,3495,30112,24252,361
42435,445,0,159,30112,24253,424
42436,445,0,159,30112,24254,430
42437,53,0,1174,28366,18219,153
42437,88,0,3495,30112,24252,361
42438,53,0,1174,28366,18219,153
42442,88,0,3495,30112,24252,361
42445,389,0,1174,28366,18219,153
42445,445,0,159,30111,24253,431
42445,445,0,2133,29659,24255,292
42446,445,0,159,30111,24254,421
42446,445,0,1174,28366,18219,153
42447,88,0,3495,30112,24252,361
42450,445,0,159,29659,24256,411
42453,445,0,159,29659,24254,429
42457,445,0,179,28366,18219,153
42459,445,0,159,30112,24256,412
42461,445,0,159,30111,24256,413
42461,445,0,159,30112,24254,430
42463,445,0,159,30111,24254,421
42469,445,0,49,28366,18219,153
42483,445,0,2133,30112,24255,296
42485,445,0,543,28366,18219,153
42493,445,0,2133,30111,24255,294
42496,445,0,543,28366,18219,153
42497,389,0,3495,30111,24255,294
42498,445,0,3495,30111,24255,294
42501,445,0,159,29659,24254,429
42509,445,0,159,30112,24254,430
42511,445,0,159,30111,24254,421
42517,445,0,159,29659,24253,423
42527,445,0,153,29659,24255,292
42528,445,0,159,29659,24255,292
42535,445,0,153,30112,24255,296
42536,445,0,159,30112,24255,296
42538,445,0,159,30111,24255,294
42542,445,0,1696,29659,24254,429
42546,445,0,135,29659,24252,360
42550,445,0,1696,30112,24254,430
42552,445,0,1696,29659,24253,423
42552,445,0,1696,30111,24254,421
42554,445,0,135,30112,24252,361
42555,445,0,159,30112,24253,424
42556,445,0,135,30111,24252,359
42560,445,0,1696,30112,24253,424
42561,53,0,1174,28366,18219,153
42562,53,0,1174,28366,18219,153
42562,445,0,1696,30111,24253,431
42565,445,0,159,30111,24253,431
42569,389,0,1174,28366,18219,153
42570,445,0,1174,28366,18219,153
42574,445,0,159,29659,24253,423
42576,445,0,159,29659,24252,360
42581,445,0,159,29659,24254,429
42582,445,0,159,30112,24252,361
42584,445,0,159,30111,24252,359
42585,53,0,1174,28366,18219,153
42585,445,0,159,29659,24252,360
42586,53,0,1174,28366,18219,153
42589,445,0,159,30112,24254,430
42591,445,0,159,30111,24254,421
42592,445,0,1696,29659,24242,222
42593,389,0,1174,28366,18219,153
42593,445,0,159,30112,24252,361
42594,445,0,1174,28366,18219,153
42595,445,0,159,30111,24252,359
42603,445,0,159,29659,24252,360
42611,445,0,2133,29659,24253,423
42612,445,0,159,30112,24253,424
42619,445,0,2133,30112,24253,424
42621,445,0,2133,30111,24253,431
42622,445,0,159,30111,24253,431
42624,445,0,159,29659,24256,411
42625,445,0,3495,29659,24242,222
42626,445,0,543,28366,18219,153
42630,445,0,1696,30112,24242,221
42631,445,0,3495,30112,24242,221
42633,445,0,3495,30111,24242,234
42635,445,0,3495,29659,24253,423
42638,445,0,135,29659,24253,423
42639,445,0,543,28366,18219,153
42640,445,0,135,30111,24256,413
42640,445,0,1696,30111,24242,234
42641,445,0,159,30112,24252,361
42643,445,0,3495,30112,24253,424
42644,389,0,3495,30111,24253,431
42645,445,0,179,28366,18219,153
42645,445,0,3495,30111,24253,431
42647,389,0,3495,29659,24252,360
42651,88,0,3495,29659,24252,360
42651,445,0,159,30111,24252,359
42652,445,0,3495,29659,24252,360
42656,88,0,3495,29659,24252,360
42656,445,0,135,30111,24254,421
42659,445,0,159,29659,24252,360
42662,445,0,159,30112,24256,412
42667,445,0,159,30112,24252,361
42669,445,0,159,30111,24252,359
42671,445,0,159,29659,24254,429
42672,445,0,159,30111,24256,413
42672,445,0,3495,29659,24255,292
42673,445,0,159,29659,24255,292
42673,445,0,1696,29659,24256,411
42676,445,0,135,30112,24253,424
42676,445,0,1696,29659,24254,429
42679,445,0,159,30112,24254,430
42680,445,0,3495,30112,24255,296
42681,389,0,3495,30111,24255,294
42681,445,0,159,30111,24254,421
42681,445,0,159,30112,24255,296
42682,445,0,3495,30111,24255,294
42683,445,0,159,29659,24253,423
42683,445,0,159,30111,24255,294
42683,445,0,3495,29659,24242,222
42684,445,0,1696,30112,24254,430
42686,445,0,135,30111,24253,431
42686,445,0,1696,30111,24254,421
42688,445,0,1684,29659,24242,222
42689,445,0,159,29659,24254,429
42691,445,0,3495,30112,24242,221
42692,389,0,3495,29659,24254,429
42692,389,0,3495,30111,24242,234
42693,445,0,3495,30111,24242,234
42696,88,0,3495,29659,24254,429
42697,445,0,159,30112,24254,430
42697,445,0,3495,29659,24254,429
42699,445,0,159,30111,24254,421
42701,88,0,3495,29659,24254,429
42706,389,0,3495,30111,24255,294
42707,445,0,3495,30111,24255,294
42711,445,0,159,29659,24252,360
42711,445,0,1696,30112,24256,412
42716,445,0,159,29659,24242,222
42716,445,0,179,28366,18219,153
42719,445,0,159,30112,24252,361
42720,445,0,2800,30111,24255,294
42721,445,0,159,30111,24252,359
42721,445,0,159,30112,24253,424
42721,445,0,1696,30111,24256,413
42724,53,0,1174,28366,18219,153
42724,445,0,159,30112,24242,221
42724,445,0,3495,29659,24253,423
42725,53,0,1174,28366,18219,153
42726,445,0,159,30111,24242,234
42726,445,0,1684,30112,24242,221
42730,389,0,3495,30112,24254,430
42731,445,0,159,30111,24253,431
42732,445,0,3495,30112,24253,424
42733,389,0,1174,28366,18219,153
42733,389,0,3495,30111,24253,431
42734,445,0,1174,28366,18219,153
42734,445,0,3495,30111,24253,431
42735,53,0,1174,28366,18219,153
42735,445,0,3495,30112,24254,430
42736,53,0,1174,28366,18219,153
42736,445,0,1684,30111,24242,234
42743,389,0,1174,28366,18219,153
42744,445,0,1174,28366,18219,153
42747,445,0,1696,29659,24256,411
42748,445,0,159,29659,24254,429
42755,445,0,1696,30112,24256,412
42757,445,0,159,30112,24254,430
42757,445,0,1696,30111,24256,413
42759,445,0,159,30111,24254,421
42762,445,0,1696,29659,24256,411
42770,445,0,159,29659,24252,360
42775,445,0,543,28366,18219,153
42776,445,0,49,28366,18219,153
42798,445,0,543,28366,18219,153
42800,445,0,1696,30112,24256,412
42808,445,0,159,30112,24252,361
42810,445,0,1696,30111,24256,413
42814,445,0,159,29659,24254,429
42816,445,0,159,29659,24255,292
42818,445,0,159,30111,24252,359
42824,445,0,159,30112,24255,296
42826,445,0,159,30111,24255,294
42831,389,0,3495,29659,24256,411
42839,445,0,159,29659,24254,429
42841,445,0,159,29659,24253,423
42847,445,0,159,30112,24254,430
42849,445,0,159,30111,24254,421
42852,445,0,159,30112,24254,430
42855,445,0,159,29659,24255,292
42860,445,0,3495,29659,24253,423
42862,389,0,3495,29659,24254,429
42862,445,0,159,30111,24254,421
42863,445,0,3495,29659,24254,429
42868,445,0,3495,30112,24253,424
42869,389,0,3495,30111,24253,431
42870,389,0,3495,30112,24254,430
42870,445,0,1696,29659,24254,429
42870,445,0,3495,30111,24253,431
42871,445,0,3495,30112,24254,430
42873,53,0,1174,28366,18219,153
42873,445,0,3495,30111,24254,421
42874,53,0,1174,28366,18219,153
42878,445,0,1696,30112,24254,430
42879,445,0,159,29659,24253,423
42879,445,0,159,30112,24253,424
42880,445,0,1696,30111,24254,421
42881,389,0,1174,28366,18219,153
42882,445,0,1174,28366,18219,153
42887,53,0,1174,28366,18219,153
42887,445,0,159,29659,24254,429
42888,53,0,1174,28366,18219,153
42888,445,0,2133,29659,24254,429
42889,445,0,159,30111,24253,431
42892,445,0,179,28366,18219,153
42893,445,0,159,30112,24255,296
42893,445,0,1696,30112,24254,430
42895,389,0,1174,28366,18219,153
42895,445,0,159,30112,24254,430
42896,445,0,1174,28366,18219,153
42896,445,0,2133,30112,24254,430
42897,445,0,159,30111,24254,421
42898,445,0,1696,29659,24254,429
42898,445,0,2133,30111,24254,421
42903,445,0,159,30111,24255,294
42903,445,0,1696,29659,24252,360
42903,445,0,1696,30111,24254,421
42907,445,0,153,29659,24253,423
42911,445,0,159,29659,24252,360
42915,445,0,153,29659,24253,423
42917,445,0,159,30112,24253,424
42921,445,0,543,28366,18219,153
42924,445,0,3495,29659,24242,222
42926,445,0,159,29659,24253,423
42927,445,0,159,30111,24253,431
42932,445,0,135,30112,24252,361
42932,445,0,3495,30112,24242,221
42934,445,0,135,29659,24252,360
42934,445,0,135,30111,24252,359
42934,445,0,159,29659,24256,411
42934,445,0,159,30112,24253,424
42934,445,0,3495,30111,24242,234
42936,445,0,159,30111,24253,431
42936,445,0,1696,30112,24254,430
42937,445,0,159,29659,24242,222
42939,445,0,49,28366,18219,153
42941,445,0,1696,30112,24252,361
42942,445,0,135,30112,24252,361
42942,445,0,159,30112,24256,412
42943,445,0,159,29659,24254,429
42944,445,0,135,30111,24252,359
42944,445,0,159,29659,24255,292
42944,445,0,159,29659,24256,411
42944,445,0,159,30111,24256,413
42945,445,0,159,30112,24242,221
42945,445,0,1696,29659,24256,411
42946,445,0,1696,30111,24254,421
42947,445,0,159,30111,24242,234
42948,445,0,159,29659,24252,360
42949,445,0,159,30112,24252,361
42951,445,0,1696,30111,24252,359
42952,445,0,159,30112,24255,296
42953,445,0,135,30111,24254,421
42954,445,0,159,30111,24255,294
42955,445,0,159,30112,24254,430
42956,445,0,159,30112,24252,361
42958,445,0,159,30111,24252,359
42958,445,0,159,30111,24254,421
42959,445,0,159,30111,24252,359
42963,445,0,153,30111,24253,431
42965,445,0,159,29659,24242,222
42966,389,0,3495,29659,24252,360
42967,445,0,159,29659,24254,429
42967,445,0,3495,29659,24252,360
42971,445,0,159,29659,24256,411
42971,445,0,543,28366,18219,153
42972,445,0,159,29659,24253,423
42973,445,0,159,29659,24253,423
42974,389,0,3495,30112,24252,361
42974,445,0,135,29659,24253,423
42975,445,0,3495,30112,24252,361
42976,445,0,1696,29659,24242,222
42977,445,0,159,29659,24254,429
42977,445,0,3495,30111,24252,359
42980,445,0,159,30112,24256,412
42981,445,0,159,30112,24253,424
42982,445,0,135,30112,24253,424
42982,445,0,159,30111,24256,413
42982,445,0,159,30112,24256,412
42983,445,0,159,30111,24253,431
42983,445,0,1696,30112,24256,412
42984,445,0,1696,30112,24242,221
42985,445,0,159,30112,24254,430
42986,445,0,1696,30111,24242,234
42987,445,0,159,30111,24254,421
42992,445,0,159,30111,24256,413
42994,445,0,1696,30111,24256,413
42997,445,0,179,28366,18219,153
43002,445,0,159,29659,24253,423
43003,445,0,159,30112,24242,221
43005,445,0,159,30112,24254,430
43009,445,0,159,29659,24256,411
43010,139,0,159,29659,24256,411
43010,445,0,159,29659,24256,411
43010,445,0,159,30112,24253,424
43010,445,0,2133,29659,24254,429
43012,445,0,159,30111,24253,431
43014,445,0,159,29659,24254,429
43015,445,0,159,30111,24254,421
43016,445,0,179,28366,18219,153
43018,445,0,3495,29659,24242,222
43022,445,0,159,30112,24254,430
43023,445,0,1696,29659,24256,411
43024,445,0,159,30111,24254,421
43026,53,0,1174,28366,18219,153
43026,445,0,3495,30112,24242,221
43027,53,0,1174,28366,18219,153
43027,389,0,3495,30111,24242,234
43028,445,0,3495,30111,24242,234
43029,445,0,159,29659,24255,292
43031,445,0,1696,30112,24256,412
43033,445,0,1696,30111,24256,413
43034,389,0,1174,28366,18219,153
43035,445,0,1174,28366,18219,153
43036,445,0,159,30112,24256,412
43037,445,0,1696,29659,24242,222
43042,445,0,153,30111,24254,421
43042,445,0,1696,29659,24252,360
43043,53,0,1174,28366,18219,153
43043,445,0,159,29659,24256,411
43044,53,0,1174,28366,18219,153
43045,445,0,1696,30112,24242,221
43045,445,0,2133,29659,24256,411
43046,445,0,159,30111,24256,413
43047,445,0,159,29659,24256,411
43047,445,0,1696,30111,24242,234
43048,445,0,1696,29659,24253,423
43048,445,0,2133,30112,24254,430
43049,445,0,159,30112,24256,412
43050,445,0,1696,30112,24252,361
43051,389,0,1174,28366,18219,153
43051,445,0,159,30112,24256,412
43052,445,0,179,28366,18219,153
43052,445,0,1174,28366,18219,153
43052,445,0,1696,30111,24252,359
43054,445,0,159,30111,24256,413
43055,445,0,159,29659,24242,222
43055,445,0,159,30112,24256,412
43057,445,0,159,30111,24256,413
43058,445,0,159,29659,24254,429
43058,445,0,2133,30111,24254,421
43059,445,0,159,30111,24256,413
43061,445,0,159,29659,24242,222
43063,445,0,159,30112,24242,221
43064,389,0,3495,29659,24252,360
43065,445,0,159,30111,24242,234
43065,445,0,2133,29659,24253,423
43065,445,0,3495,29659,24252,360
43066,445,0,159,30112,24254,430
43066,445,0,1696,29659,24252,360
43067,445,0,159,30112,24255,296
43067,445,0,2133,29659,24253,423
43068,445,0,159,30111,24254,421
43069,445,0,159,30112,24242,221
43071,445,0,159,29659,24242,222
43071,445,0,159,29659,24253,423
43071,445,0,159,30111,24242,234
43071,445,0,543,28366,18219,153
43072,389,0,3495,30112,24252,361
43072,445,0,159,29659,24242,222
43072,445,0,3495,29659,24255,292
43073,445,0,2133,30112,24253,424
43073,445,0,3495,30112,24252,361
43074,445,0,1696,30112,24252,361
43075,445,0,2133,30111,24253,431
43075,445,0,2133,30112,24253,424
43075,445,0,3495,30111,24252,359
43076,445,0,1696,30111,24252,359
43077,445,0,159,30111,24255,294
43077,445,0,2133,30111,24253,431
43079,445,0,159,30112,24242,221
43079,445,0,159,30112,24253,424
43080,445,0,159,30112,24242,221
43081,445,0,159,29659,24252,360
43081,445,0,159,30111,24242,234
43082,445,0,159,29659,24255,292
43082,445,0,159,30111,24242,234
43082,445,0,159,30111,24253,431
43083,445,0,2133,30112,24256,412
43086,445,0,1696,30112,24253,424
43088,445,0,159,30112,24255,296
43089,445,0,159,30112,24252,361
43090,445,0,159,30111,24255,294
43093,445,0,2133,29659,24256,411
43093,445,0,2133,30111,24256,413
43096,445,0,1696,30111,24253,431
43098,445,0,159,29659,24255,292
43106,445,0,49,28366,18219,153
43106,445,0,159,30112,24255,296
43108,445,0,159,30111,24255,294
43110,445,0,3495,30112,24255,296
43111,445,0,153,29659,24255,292
43113,445,0,159,29659,24253,423
43114,445,0,159,29659,24252,360
43115,389,0,3495,30111,24255,294
43120,445,0,3495,30111,24255,294
43121,445,0,159,30112,24253,424
43122,445,0,159,30112,24252,361
43123,445,0,159,30111,24253,431
43125,445,0,159,30111,24252,359
43126,445,0,159,29659,24253,423
43131,445,0,2133,30112,24256,412
43134,445,0,159,30112,24253,424
43136,445,0,159,30111,24253,431
43139,445,0,159,29659,24242,222
43141,445,0,2133,30111,24256,413
43146,389,0,3495,30111,24255,294
43147,445,0,159,30112,24242,221
43147,445,0,3495,30111,24255,294
43148,445,0,135,29659,24255,292
43149,445,0,153,30112,24255,296
43149,445,0,159,30111,24242,234
43150,445,0,3495,29659,24242,222
43153,445,0,159,29659,24252,360
43157,445,0,543,28366,18219,153
43157,445,0,1696,29659,24253,423
43161,445,0,159,30112,24252,361
43162,389,0,3495,29659,24254,429
43163,445,0,159,30111,24252,359
43163,445,0,3495,29659,24254,429
43169,445,0,159,29659,24253,423
43171,389,0,3495,30112,24254,430
43172,445,0,3495,30112,24254,430
43173,445,0,159,29659,24254,429
43177,445,0,159,30112,24253,424
43178,445,0,179,28366,18219,153
43179,445,0,159,30111,24253,431
43181,445,0,159,30112,24254,430
43183,445,0,159,30111,24254,421
43187,88,0,3495,30111,24242,234
43188,445,0,135,30112,24255,296
43189,445,0,179,28366,18219,153
43191,445,0,159,29659,24242,222
43192,445,0,3495,29659,24242,222
43195,445,0,159,30112,24256,412
43195,445,0,1696,30112,24253,424
43197,445,0,159,30111,24256,413
43198,445,0,135,30111,24255,294
43199,445,0,159,30112,24242,221
43200,445,0,3495,30112,24242,221
43201,389,0,3495,30111,24242,234
43201,445,0,159,30111,24242,234
43202,445,0,159,29659,24242,222
43202,445,0,3495,30111,24242,234
43203,53,0,1174,28366,18219,153
43203,445,0,1696,29659,24252,360
43204,53,0,1174,28366,18219,153
43204,445,0,159,29659,24255,292
43205,445,0,1696,30111,24253,431
43210,445,0,159,30112,24242,221
43211,389,0,1174,28366,18219,153
43211,445,0,1696,30112,24252,361
43212,53,0,1174,28366,18219,153
43212,445,0,159,30111,24242,234
43212,445,0,1174,28366,18219,153
43213,53,0,1174,28366,18219,153
43213,445,0,1696,30111,24252,359
43219,445,0,159,29659,24254,429
43219,445,0,179,28366,18219,153
43220,389,0,1174,28366,18219,153
43220,445,0,159,29659,24252,360
43221,445,0,1174,28366,18219,153
43223,445,0,159,29659,24252,360
43225,445,0,159,29659,24254,429
43226,445,0,3495,29659,24256,411
43228,445,0,159,30112,24252,361
43228,445,0,159,30112,24254,430
43230,445,0,159,30111,24252,359
43230,445,0,159,30111,24254,421
43230,445,0,543,28366,18219,153
43231,445,0,159,30112,24252,361
43232,445,0,3495,30112,24256,412
43233,445,0,159,30111,24252,359
43233,445,0,159,30112,24254,430
43234,445,0,3495,30111,24256,413
43235,445,0,159,30111,24254,421
43242,445,0,159,30112,24255,296
43247,445,0,159,29659,24253,423
43248,445,0,159,29659,24252,360
43252,445,0,159,30111,24255,294
43254,445,0,49,28366,18219,153
43255,445,0,159,30112,24253,424
43256,445,0,159,30112,24252,361
43257,445,0,159,30111,24253,431
43258,445,0,159,30111,24252,359
43274,445,0,159,29659,24254,429
43280,445,0,153,29659,24254,429
43282,445,0,159,29659,24254,429
43285,445,0,1696,29659,24254,429
43288,445,0,159,29659,24253,423
43290,445,0,159,30112,24254,430
43292,445,0,159,30111,24254,421
43293,445,0,1696,30112,24254,430
43295,445,0,1696,30111,24254,421
43296,445,0,159,30112,24253,424
43298,445,0,159,30111,24253,431
43301,445,0,153,29659,24255,292
43307,445,0,159,29659,24253,423
43311,445,0,159,30111,24253,431
43312,445,0,159,30112,24254,430
43315,389,0,3495,29659,24252,360
43315,445,0,159,30112,24253,424
43316,445,0,3495,29659,24252,360
43317,445,0,159,30111,24253,431
43317,445,0,543,28366,18219,153
43318,445,0,153,30112,24254,430
43322,445,0,159,30111,24254,421
43323,389,0,3495,30112,24252,361
43324,445,0,3495,30112,24252,361
43325,445,0,153,29659,24253,423
43326,445,0,3495,30111,24252,359
43328,445,0,153,30111,24254,421
43329,445,0,159,29659,24252,360
43332,445,0,179,28366,18219,153
43333,389,0,3495,30111,24253,431
43333,445,0,159,29659,24253,423
43334,445,0,3495,30111,24253,431
43338,445,0,159,30112,24252,361
43340,445,0,153,30112,24255,296
43340,445,0,159,30111,24252,359
43343,445,0,159,29659,24256,411
43353,389,0,3495,29659,24254,429
43354,445,0,3495,29659,24254,429
43357,445,0,2800,29659,24242,222
43359,389,0,3495,29659,24253,423
43359,389,0,3495,30112,24254,430
43359,445,0,159,29659,24255,292
43359,445,0,159,30112,24253,424
43360,445,0,3495,29659,24253,423
43360,445,0,3495,30112,24254,430
43362,53,0,1174,28366,18219,153
43363,53,0,1174,28366,18219,153
43364,389,0,3495,30111,24242,234
43365,389,0,3495,30112,24253,424
43365,445,0,3495,30111,24242,234
43366,445,0,3495,30112,24253,424
43369,445,0,159,30111,24253,431
43370,389,0,1174,28366,18219,153
43370,445,0,179,28366,18219,153
43371,445,0,1174,28366,18219,153
43372,445,0,1696,29659,24254,429
43373,445,0,3495,30111,24242,234
43374,445,0,543,28366,18219,153
43375,445,0,2800,29659,24255,292
43380,445,0,1696,30112,24254,430
43382,445,0,159,30112,24256,412
43382,445,0,1696,30111,24254,421
43383,445,0,2800,30112,24255,296
43384,389,0,2800,30111,24255,294
43385,389,0,3495,29659,24254,429
43385,445,0,2800,30111,24255,294
43386,445,0,3495,29659,24254,429
43389,445,0,179,28366,18219,153
43392,445,0,159,30111,24256,413
43393,389,0,3495,30112,24254,430
43393,445,0,153,30111,24256,413
43394,88,0,2800,30111,24242,234
43394,445,0,3495,30112,24254,430
43395,445,0,2800,30112,24242,221
43396,445,0,3495,30111,24254,421
43397,445,0,159,29659,24255,292
43397,445,0,159,30112,24255,296
43398,445,0,1696,29659,24255,292
43399,88,0,2800,30111,24242,234
43399,445,0,159,29659,24253,423
43400,389,0,2800,30111,24242,234
43404,88,0,2800,30111,24242,234
43405,445,0,2800,30111,24242,234
43407,445,0,159,30111,24255,294
43407,445,0,159,30112,24253,424
43409,88,0,2800,30111,24242,234
43410,445,0,159,29659,24254,429
43411,445,0,159,30111,24253,431
43418,445,0,159,30112,24254,430
43420,445,0,159,30111,24254,421
43421,445,0,49,28366,18219,153
43423,389,0,3495,30111,24253,431
43424,445,0,3495,30111,24253,431
43434,445,0,135,30111,24256,413
43435,445,0,159,30112,24255,296
43435,445,0,3495,29659,24252,360
43436,445,0,1696,29659,24253,423
43436,445,0,1696,30112,24255,296
43443,445,0,3495,30112,24252,361
43444,445,0,1696,30112,24253,424
43445,445,0,135,30111,24252,359
43445,445,0,159,30111,24255,294
43445,445,0,3495,30111,24252,359
43446,445,0,1696,30111,24253,431
43446,445,0,1696,30111,24255,294
43448,445,0,159,29659,24242,222
43453,445,0,159,29659,24252,360
43459,445,0,543,28366,18219,153
43475,445,0,159,29659,24256,411
43476,445,0,179,28366,18219,153
43486,445,0,159,30112,24242,221
43491,445,0,159,30112,24252,361
43493,445,0,159,29659,24255,292
43494,445,0,1696,29659,24255,292
43496,445,0,159,30111,24242,234
43497,445,0,153,29659,24242,222
43501,445,0,159,30111,24252,359
43501,445,0,159,30112,24255,296
43502,445,0,1696,30112,24255,296
43503,445,0,159,29659,24242,222
43503,445,0,159,30111,24255,294
43504,445,0,1696,30111,24255,294
43505,445,0,153,30112,24242,221
43508,445,0,135,29659,24242,222
43508,445,0,153,30111,24242,234
43508,445,0,1696,29659,24253,423
43511,445,0,159,30112,24242,221
43511,445,0,543,28366,18219,153
43513,445,0,159,30112,24256,412
43516,445,0,135,30112,24242,221
43516,445,0,1696,29659,24254,429
43516,445,0,1696,30112,24253,424
43518,445,0,135,30111,24242,234
43518,445,0,1696,30111,24253,431
43520,445,0,1696,29659,24256,411
43523,445,0,159,30111,24256,413
43525,445,0,159,29659,24252,360
43525,445,0,159,29659,24254,429
43528,445,0,159,29659,24253,423
43528,445,0,1696,30112,24256,412
43530,445,0,1696,30111,24256,413
43533,445,0,159,29659,24256,411
43533,445,0,159,30112,24252,361
43534,445,0,159,29659,24255,292
43535,445,0,159,29659,24242,222
43535,445,0,159,30111,24252,359
43536,445,0,159,30112,24253,424
43538,445,0,159,30111,24253,431
43539,53,0,1174,28366,18219,153
43539,389,0,3495,29659,24256,411
43540,53,0,1174,28366,18219,153
43540,445,0,179,28366,18219,153
43540,445,0,3495,29659,24256,411
43541,445,0,159,30112,24256,412
43541,445,0,179,28366,18219,153
43543,445,0,159,30112,24242,221
43545,389,0,3495,30112,24256,412
43545,445,0,159,30111,24242,234
43546,445,0,3495,30112,24256,412
43547,389,0,1174,28366,18219,153
43548,445,0,1174,28366,18219,153
43548,445,0,3495,29659,24256,411
43552,445,0,159,29659,24253,423
43554,445,0,1696,30112,24254,430
43558,445,0,3495,29659,24255,292
43563,445,0,159,30112,24254,430
43564,445,0,1696,30111,24254,421
43566,445,0,3495,30112,24255,296
43567,389,0,3495,30111,24255,294
43568,445,0,3495,30111,24255,294
43572,445,0,159,30112,24255,296
43573,445,0,159,29659,24253,423
43573,445,0,159,30111,24254,421
43575,445,0,1696,29659,24253,423
43576,445,0,2133,29659,24254,429
43578,445,0,159,30112,24253,424
43580,445,0,159,29659,24256,411
43581,445,0,159,29659,24252,360
43581,445,0,159,30112,24253,424
43582,445,0,159,30111,24255,294
43583,445,0,159,29659,24242,222
43583,445,0,159,30111,24253,431
43583,445,0,1696,30112,24253,424
43583,445,0,2133,29659,24242,222
43585,445,0,159,29659,24254,429
43585,445,0,1696,30111,24253,431
43588,445,0,159,29659,24252,360
43588,445,0,159,29659,24255,292
43588,445,0,159,30111,24253,431
43588,445,0,159,30112,24256,412
43589,445,0,159,29659,24256,411
43589,445,0,159,30112,24252,361
43590,445,0,159,30111,24256,413
43591,445,0,153,29659,24254,429
43591,445,0,159,30111,24252,359
43591,445,0,159,30112,24242,221
43591,445,0,2133,30112,24242,221
43593,445,0,159,30111,24242,234
43593,445,0,159,30112,24254,430
43593,445,0,2133,30111,24242,234
43595,445,0,159,30111,24254,421
43596,445,0,159,30112,24252,361
43596,445,0,159,30112,24255,296
43597,445,0,159,30112,24256,412
43598,445,0,159,30111,24255,294
43599,445,0,153,30112,24254,430
43599,445,0,159,30111,24256,413
43601,445,0,153,30111,24254,421
43603,445,0,159,29659,24254,429
43611,445,0,159,30112,24254,430
43613,445,0,159,30111,24254,421
43615,445,0,2133,30112,24254,430
43620,445,0,543,28366,18219,153
43625,445,0,2133,30111,24254,421
43635,445,0,159,29659,24256,411
43641,445,0,135,29659,24253,423
43641,445,0,153,29659,24242,222
43641,445,0,179,28366,18219,153
43642,445,0,159,29659,24253,423
43643,445,0,159,29659,24252,360
43643,445,0,159,30112,24256,412
43645,445,0,159,30111,24256,413
43649,445,0,159,29659,24242,222
43650,445,0,159,30112,24253,424
43651,445,0,135,30112,24253,424
43651,445,0,159,30112,24252,361
43652,445,0,159,30111,24253,431
43653,445,0,159,30111,24252,359
43654,445,0,3495,29659,24253,423
43655,389,0,3495,29659,24254,429
43656,445,0,3495,29659,24254,429
43657,445,0,159,30112,24242,221
43658,445,0,159,29659,24256,411
43659,445,0,159,30111,24242,234
43660,445,0,159,29659,24253,423
43662,445,0,3495,30112,24253,424
43663,389,0,3495,30111,24253,431
43663,389,0,3495,30112,24254,430
43664,445,0,3495,30111,24253,431
43664,445,0,3495,30112,24254,430
43666,445,0,159,30112,24256,412
43666,445,0,3495,30111,24254,421
43668,445,0,159,30111,24256,413
43668,445,0,543,28366,18219,153
43672,445,0,135,29659,24255,292
43677,445,0,159,29659,24253,423
43677,445,0,159,30111,24252,359
43679,445,0,153,30112,24242,221
43683,445,0,1174,28366,18219,153
43685,445,0,159,30112,24253,424
43687,445,0,159,30111,24253,431
43689,445,0,153,29659,24253,423
43692,445,0,1696,30112,24252,361
43693,445,0,2133,29659,24252,360
43694,445,0,1696,30111,24252,359
43696,445,0,2133,29659,24252,360
43697,445,0,153,30112,24253,424
43704,389,0,3495,29659,24252,360
43704,445,0,2133,30112,24252,361
43705,445,0,3495,29659,24252,360
43706,53,0,1174,28366,18219,153
43706,445,0,2133,30111,24252,359
43707,53,0,1174,28366,18219,153
43710,53,0,1174,28366,18219,153
43710,389,0,3495,30112,24252,361
43710,445,0,135,30112,24255,296
43711,53,0,1174,28366,18219,153
43711,445,0,3495,30112,24252,361
43712,445,0,159,30112,24253,424
43712,445,0,3495,29659,24255,292
43714,389,0,1174,28366,18219,153
43714,445,0,179,28366,18219,153
43715,445,0,1174,28366,18219,153
43715,445,0,3495,30112,24256,412
43717,445,0,3495,30111,24256,413
43718,389,0,1174,28366,18219,153
43719,445,0,1174,28366,18219,153
43720,445,0,3495,30112,24255,296
43722,445,0,3495,30111,24255,294
43726,88,0,3495,29659,24256,411
43726,445,0,159,30111,24253,431
43731,445,0,2133,30112,24252,361
43732,445,0,179,28366,18219,153
